songname,artist,album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,duration_ms,cluster_6_10
Got To Be There - Single Version,Michael Jackson,Got To Be There,0.349,0.569,1,-9.512,1,0.0434,0.11,0.000122,0.0416,0.721,171.354,08QvVJT8y6b0i2nH9mUeMj,spotify:track:08QvVJT8y6b0i2nH9mUeMj,https://api.spotify.com/v1/tracks/08QvVJT8y6b0i2nH9mUeMj,204907,0
Rockin' Robin,Michael Jackson,Got To Be There,0.622,0.721,10,-8.224,1,0.0983,0.24,7.879999999999999e-05,0.271,0.968,173.395,63gcHyuhAC8G2C0bVQUOJI,spotify:track:63gcHyuhAC8G2C0bVQUOJI,https://api.spotify.com/v1/tracks/63gcHyuhAC8G2C0bVQUOJI,154840,3
Just A Little Bit Of You,Michael Jackson,"Forever, Michael",0.735,0.6729999999999999,8,-9.703,1,0.0343,0.57,0.0,0.0887,0.919,110.15,5u4kX7qmMLc4qN8xfr0pT9,spotify:track:5u4kX7qmMLc4qN8xfr0pT9,https://api.spotify.com/v1/tracks/5u4kX7qmMLc4qN8xfr0pT9,194720,3
The Spirit Of Radio,Rush,Permanent Waves,0.365,0.924,4,-7.066,1,0.0488,0.0144,0.000254,0.423,0.632,135.811,4e9hUiLsN4mx61ARosFi7p,spotify:track:4e9hUiLsN4mx61ARosFi7p,https://api.spotify.com/v1/tracks/4e9hUiLsN4mx61ARosFi7p,296467,0
Stop And Stare,OneRepublic,Dreaming Out Loud,0.49200000000000005,0.8590000000000001,4,-4.274,1,0.0332,0.0659,0.0,0.0756,0.251,92.47399999999999,48s0QHJgmiNsth3WEO6U4M,spotify:track:48s0QHJgmiNsth3WEO6U4M,https://api.spotify.com/v1/tracks/48s0QHJgmiNsth3WEO6U4M,223853,0
With A Little Help From My Friends,Joe Cocker,With A Little Help From My Friends,0.307,0.43,2,-11.333,1,0.0629,0.28800000000000003,0.0009939999999999999,0.0988,0.305,145.224,0YZ3J8xzGwLOg4yEgST1YK,spotify:track:0YZ3J8xzGwLOg4yEgST1YK,https://api.spotify.com/v1/tracks/0YZ3J8xzGwLOg4yEgST1YK,312173,1
Delta Lady,Joe Cocker,Joe Cocker!,0.49200000000000005,0.574,0,-11.036,1,0.0514,0.436,0.0,0.48200000000000004,0.777,136.094,0gHjMu0zgdBA0GcaA6B6x0,spotify:track:0gHjMu0zgdBA0GcaA6B6x0,https://api.spotify.com/v1/tracks/0gHjMu0zgdBA0GcaA6B6x0,170160,3
Leavin' On Your Mind - Single Version,Patsy Cline,The Patsy Cline Story,0.493,0.0719,7,-19.293,1,0.0317,0.932,2.04e-06,0.607,0.385,104.01799999999999,1D2mV1f9QkklP6vy0sdBI9,spotify:track:1D2mV1f9QkklP6vy0sdBI9,https://api.spotify.com/v1/tracks/1D2mV1f9QkklP6vy0sdBI9,147027,1
Breaking Us In Two,Joe Jackson,Night And Day,0.645,0.273,9,-18.771,1,0.0295,0.326,0.0,0.166,0.509,108.965,36lvQP8MgB6ZDJ0zgQ64Cn,spotify:track:36lvQP8MgB6ZDJ0zgQ64Cn,https://api.spotify.com/v1/tracks/36lvQP8MgB6ZDJ0zgQ64Cn,292897,1
You Can't Get What You Want (Till You Know What You Want),Joe Jackson,Body And Soul,0.578,0.77,7,-6.766,0,0.0284,0.0034799999999999996,0.00557,0.10099999999999999,0.813,126.12200000000001,1PRiwwG9wDMsqgtapWlu70,spotify:track:1PRiwwG9wDMsqgtapWlu70,https://api.spotify.com/v1/tracks/1PRiwwG9wDMsqgtapWlu70,293000,2
Crazy - Single Version,Patsy Cline,Showcase,0.47100000000000003,0.021,10,-24.385,1,0.0366,0.9309999999999999,1.19e-06,0.10300000000000001,0.35600000000000004,107.796,3zpj9dvJABiyMrmLCPw6i8,spotify:track:3zpj9dvJABiyMrmLCPw6i8,https://api.spotify.com/v1/tracks/3zpj9dvJABiyMrmLCPw6i8,164573,1
She's Got You - Single Version,Patsy Cline,Sentimentally Yours,0.38799999999999996,0.14300000000000002,5,-17.545,1,0.0416,0.9470000000000001,0.000865,0.1,0.578,182.665,4H1POasJbrLNaQirsIH29e,spotify:track:4H1POasJbrLNaQirsIH29e,https://api.spotify.com/v1/tracks/4H1POasJbrLNaQirsIH29e,181800,1
Crash,Gwen Stefani,Love Angel Music Baby (Deluxe Version),0.785,0.929,9,-1.635,1,0.0424,0.0192,0.0,0.873,0.93,126.23,6HJxf2Vnveoo5Hm7sZ7qOp,spotify:track:6HJxf2Vnveoo5Hm7sZ7qOp,https://api.spotify.com/v1/tracks/6HJxf2Vnveoo5Hm7sZ7qOp,246613,0
Lost Without U,Robin Thicke,The Evolution of Robin Thicke,0.664,0.35100000000000003,0,-12.136,1,0.11800000000000001,0.226,2.38e-06,0.106,0.816,113.204,4V2F0DZrAXOWq9hkwMMG3x,spotify:track:4V2F0DZrAXOWq9hkwMMG3x,https://api.spotify.com/v1/tracks/4V2F0DZrAXOWq9hkwMMG3x,254147,3
4 In The Morning,Gwen Stefani,The Sweet Escape,0.698,0.826,10,-6.261,1,0.031,0.2,0.00013000000000000002,0.114,0.502,92.40899999999999,64fSdRkaB7ksxI9suUGYmi,spotify:track:64fSdRkaB7ksxI9suUGYmi,https://api.spotify.com/v1/tracks/64fSdRkaB7ksxI9suUGYmi,291107,0
Because Of You,Ne-Yo,Because Of You,0.81,0.5379999999999999,0,-5.784,0,0.0356,0.528,0.0,0.0951,0.828,109.97,6CFPFnS9EcLs2I0nWqtWci,spotify:track:6CFPFnS9EcLs2I0nWqtWci,https://api.spotify.com/v1/tracks/6CFPFnS9EcLs2I0nWqtWci,266840,2
Being With You,Smokey Robinson,Being With You,0.649,0.434,0,-9.529,0,0.0267,0.764,2.44e-06,0.0822,0.5720000000000001,108.75399999999999,5khAYmr8HHFwI3sp0Lw9wp,spotify:track:5khAYmr8HHFwI3sp0Lw9wp,https://api.spotify.com/v1/tracks/5khAYmr8HHFwI3sp0Lw9wp,246960,2
"Love Is All Around - From ""Four Weddings And A Funeral""",Wet Wet Wet,Picture This (20th Anniversary Edition),0.523,0.6890000000000001,10,-6.58,1,0.027000000000000003,0.228,0.0,0.109,0.547,84.09,0PCGfA36HrVPmsBZJ57zOU,spotify:track:0PCGfA36HrVPmsBZJ57zOU,https://api.spotify.com/v1/tracks/0PCGfA36HrVPmsBZJ57zOU,246240,0
Touch Me In The Morning,Diana Ross,Touch Me In The Morning,0.355,0.615,6,-7.21,1,0.0314,0.45399999999999996,0.0,0.0477,0.603,137.19,4sIkDCqNjTubfb5UVs8lEA,spotify:track:4sIkDCqNjTubfb5UVs8lEA,https://api.spotify.com/v1/tracks/4sIkDCqNjTubfb5UVs8lEA,207413,0
Please Mr. Postman - Single Version / Mono,The Marvelettes,Please Mr. Postman,0.785,0.7759999999999999,2,-5.2589999999999995,1,0.0312,0.7290000000000001,0.0,0.18100000000000002,0.9670000000000001,121.505,6jX5mso4x00c1EiNMrTU9U,spotify:track:6jX5mso4x00c1EiNMrTU9U,https://api.spotify.com/v1/tracks/6jX5mso4x00c1EiNMrTU9U,148040,3
My Guy,Mary Wells,Mary Wells Sings My Guy,0.691,0.581,10,-7.85,1,0.065,0.557,4.6200000000000005e-05,0.147,0.91,126.615,4591VqUIXysNlmI5NcAIUd,spotify:track:4591VqUIXysNlmI5NcAIUd,https://api.spotify.com/v1/tracks/4591VqUIXysNlmI5NcAIUd,174440,3
My Cherie Amour,Stevie Wonder,My Cherie Amour,0.574,0.507,6,-11.343,1,0.0258,0.228,4.57e-06,0.27899999999999997,0.514,101.085,5ZoDwIP1ntHwciLjydJ8X2,spotify:track:5ZoDwIP1ntHwciLjydJ8X2,https://api.spotify.com/v1/tracks/5ZoDwIP1ntHwciLjydJ8X2,173307,3
All Night Long (All Night),Lionel Richie,Can't Slow Down,0.716,0.556,1,-13.917,1,0.0406,0.111,0.0076,0.0422,0.8,108.82799999999999,7gaQtc0vrSpmRJpSMDiPEk,spotify:track:7gaQtc0vrSpmRJpSMDiPEk,https://api.spotify.com/v1/tracks/7gaQtc0vrSpmRJpSMDiPEk,383440,3
All This Love,DeBarge,All This Love,0.452,0.674,5,-5.636,0,0.0355,0.151,1.09e-06,0.094,0.428,187.15900000000002,6ABtlkvl08XQo6Xu24FJaf,spotify:track:6ABtlkvl08XQo6Xu24FJaf,https://api.spotify.com/v1/tracks/6ABtlkvl08XQo6Xu24FJaf,352587,0
A Song For Mama,Boyz II Men,Evolution,0.569,0.44,7,-8.948,1,0.035,0.47100000000000003,0.0,0.14300000000000002,0.151,75.001,6FuJokk9FHx0E00SZ8ib8X,spotify:track:6FuJokk9FHx0E00SZ8ib8X,https://api.spotify.com/v1/tracks/6FuJokk9FHx0E00SZ8ib8X,303373,1
Let It Rock - Single Version,Chuck Berry,Rockin' At The Hops,0.632,0.716,10,-12.387,0,0.0646,0.581,2.48e-05,0.18100000000000002,0.935,164.851,2OCoH12t6olzx9bT1PEC8F,spotify:track:2OCoH12t6olzx9bT1PEC8F,https://api.spotify.com/v1/tracks/2OCoH12t6olzx9bT1PEC8F,102800,2
No Particular Place To Go,Chuck Berry,St. Louis To Liverpool,0.596,0.7909999999999999,7,-8.88,1,0.0446,0.425,0.000295,0.0886,0.98,129.237,3qt3ybU6MScMxMKL2TYBvt,spotify:track:3qt3ybU6MScMxMKL2TYBvt,https://api.spotify.com/v1/tracks/3qt3ybU6MScMxMKL2TYBvt,163000,3
Promised Land,Chuck Berry,St. Louis To Liverpool,0.47700000000000004,0.895,0,-6.63,1,0.0586,0.723,0.0,0.7909999999999999,0.963,167.201,2lDArps4owX3Q6rOIA4Osp,spotify:track:2lDArps4owX3Q6rOIA4Osp,https://api.spotify.com/v1/tracks/2lDArps4owX3Q6rOIA4Osp,143307,0
Lessons In Love,Level 42,Running In The Family,0.7090000000000001,0.8390000000000001,7,-8.402999999999999,1,0.0367,0.159,0.00209,0.301,0.8640000000000001,113.186,3EGI5qmVmGlfgy9BmNb1R8,spotify:track:3EGI5qmVmGlfgy9BmNb1R8,https://api.spotify.com/v1/tracks/3EGI5qmVmGlfgy9BmNb1R8,246013,3
Looking For A New Love - Radio Edit,Jody Watley,20th Century Masters: The Millennium Collection: Best Of Jody Watley,0.905,0.604,4,-7.433,0,0.0413,0.149,9.240000000000001e-05,0.0523,0.899,109.196,7BeV8s7R68eqPelMmvp5tu,spotify:track:7BeV8s7R68eqPelMmvp5tu,https://api.spotify.com/v1/tracks/7BeV8s7R68eqPelMmvp5tu,242400,2
Truly,Lionel Richie,Lionel Richie,0.366,0.23800000000000002,1,-13.853,1,0.038,0.6459999999999999,1e-05,0.0876,0.131,68.377,7AslBsiVLQAGrmFmi79ZeK,spotify:track:7AslBsiVLQAGrmFmi79ZeK,https://api.spotify.com/v1/tracks/7AslBsiVLQAGrmFmi79ZeK,200507,1
When I Think Of You,Janet Jackson,Control,0.759,0.639,9,-11.386,1,0.0425,0.084,0.0331,0.0518,0.706,116.20700000000001,3mJ6pNcFM2CkykCYSREdKT,spotify:track:3mJ6pNcFM2CkykCYSREdKT,https://api.spotify.com/v1/tracks/3mJ6pNcFM2CkykCYSREdKT,235493,3
Oh Sheila,Ready For The World,Ready For The World,0.7979999999999999,0.5770000000000001,0,-10.347000000000001,1,0.0777,0.0234,0.00112,0.0728,0.835,128.82,5PM96PMKMfD1lLX2lryUsG,spotify:track:5PM96PMKMfD1lLX2lryUsG,https://api.spotify.com/v1/tracks/5PM96PMKMfD1lLX2lryUsG,240093,3
Unconditional Love,Donna Summer,She Works Hard For The Money,0.8170000000000001,0.601,0,-12.802,1,0.0499,0.18,4.61e-06,0.115,0.846,98.436,6rX8XrnLLIggn6ItYWnoMM,spotify:track:6rX8XrnLLIggn6ItYWnoMM,https://api.spotify.com/v1/tracks/6rX8XrnLLIggn6ItYWnoMM,284000,3
Crush On You,The Jets,Back To Back,0.777,0.8340000000000001,1,-10.850999999999999,1,0.0574,0.0209,0.0976,0.0446,0.9670000000000001,120.33200000000001,2sYLlZU3FuCF8SKNeIvdKA,spotify:track:2sYLlZU3FuCF8SKNeIvdKA,https://api.spotify.com/v1/tracks/2sYLlZU3FuCF8SKNeIvdKA,272493,3
Saturday Night Special,Lynyrd Skynyrd,Nuthin' Fancy,0.5579999999999999,0.563,9,-11.259,1,0.0543,0.0146,0.000195,0.273,0.617,120.99,0ZQmpf5gk4k5VMopcAtyAc,spotify:track:0ZQmpf5gk4k5VMopcAtyAc,https://api.spotify.com/v1/tracks/0ZQmpf5gk4k5VMopcAtyAc,309667,0
Mary Jane,Rick James,Come Get It! (Expanded Edition),0.537,0.82,11,-7.011,0,0.127,0.256,1.93e-06,0.43200000000000005,0.8809999999999999,94.429,5hWLHFSmomXmeTXEE478My,spotify:track:5hWLHFSmomXmeTXEE478My,https://api.spotify.com/v1/tracks/5hWLHFSmomXmeTXEE478My,297347,2
Farewell My Summer Love,Michael Jackson,Farewell My Summer Love,0.659,0.758,2,-8.901,1,0.0323,0.00895,0.0,0.324,0.6920000000000001,117.82,2OOM7hg35KaqYbDwTmbbk5,spotify:track:2OOM7hg35KaqYbDwTmbbk5,https://api.spotify.com/v1/tracks/2OOM7hg35KaqYbDwTmbbk5,263987,0
Love Is Free,Sheryl Crow,Detours,0.8290000000000001,0.755,2,-6.587999999999999,1,0.11,0.33799999999999997,0.0,0.0496,0.9620000000000001,116.455,5vj8PYuTycbVstCKzg5HbL,spotify:track:5vj8PYuTycbVstCKzg5HbL,https://api.spotify.com/v1/tracks/5vj8PYuTycbVstCKzg5HbL,202667,3
Bubbly,Colbie Caillat,Coco,0.6970000000000001,0.474,9,-6.662999999999999,1,0.0351,0.603,0.0,0.11,0.249,127.904,0rFOs9paloAvEtzwDX1Kmc,spotify:track:0rFOs9paloAvEtzwDX1Kmc,https://api.spotify.com/v1/tracks/0rFOs9paloAvEtzwDX1Kmc,196280,1
Luka - Live,Suzanne Vega,Solitude Standing,0.63,0.6970000000000001,6,-10.654000000000002,1,0.0311,0.18899999999999997,0.000258,0.11599999999999999,0.7959999999999999,124.956,5yMXAaSvxo12QkYU75Ixv0,spotify:track:5yMXAaSvxo12QkYU75Ixv0,https://api.spotify.com/v1/tracks/5yMXAaSvxo12QkYU75Ixv0,231933,3
Upside Down,Diana Ross,Diana,0.873,0.855,5,-8.559,0,0.0615,0.179,0.0285,0.0377,0.884,107.868,3pbtBomO4Zt5gGiqsYeiBH,spotify:track:3pbtBomO4Zt5gGiqsYeiBH,https://api.spotify.com/v1/tracks/3pbtBomO4Zt5gGiqsYeiBH,245600,2
Remember Me,Diana Ross,Surrender (Expanded Edition),0.6709999999999999,0.624,2,-7.115,1,0.0259,0.43,7.78e-06,0.0691,0.652,112.709,01RcP6fQNIPpQoHncRthSN,spotify:track:01RcP6fQNIPpQoHncRthSN,https://api.spotify.com/v1/tracks/01RcP6fQNIPpQoHncRthSN,212413,3
Reach Out And Touch (Somebody's Hand),Diana Ross,Diana Ross (Expanded Edition),0.525,0.6729999999999999,5,-7.611000000000001,1,0.0355,0.578,0.0,0.272,0.524,134.375,1X3aOfOAtg26Z1oZkf9kJh,spotify:track:1X3aOfOAtg26Z1oZkf9kJh,https://api.spotify.com/v1/tracks/1X3aOfOAtg26Z1oZkf9kJh,188200,0
It's My Turn,Diana Ross,To Love Again,0.355,0.445,8,-10.221,1,0.027999999999999997,0.401,0.0,0.244,0.35700000000000004,76.093,0Hb2lKzzpKK4VxwER1fF25,spotify:track:0Hb2lKzzpKK4VxwER1fF25,https://api.spotify.com/v1/tracks/0Hb2lKzzpKK4VxwER1fF25,236027,1
"Your Love Is So Good For Me - 12"" Version",Diana Ross,Diana,0.7240000000000001,0.883,6,-8.521,0,0.0576,0.0145,0.000848,0.22699999999999998,0.775,114.425,4mEToZX15QG4ecCrllOha0,spotify:track:4mEToZX15QG4ecCrllOha0,https://api.spotify.com/v1/tracks/4mEToZX15QG4ecCrllOha0,393787,2
Love Hangover,Diana Ross,Diana Ross (Expanded Edition),0.508,0.669,1,-10.34,1,0.0377,0.24,0.0154,0.0523,0.878,112.436,4UqPeeSyRt59KZmC0aA2Ni,spotify:track:4UqPeeSyRt59KZmC0aA2Ni,https://api.spotify.com/v1/tracks/4UqPeeSyRt59KZmC0aA2Ni,468640,0
I Will Survive - Single Version,Gloria Gaynor,20th Century Masters: The Millennium Collection: Best Of Gloria Gaynor,0.777,0.725,0,-8.681000000000001,1,0.05,0.0131,0.00805,0.24600000000000002,0.529,116.669,7cv28LXcjAC3GsXbUvXKbX,spotify:track:7cv28LXcjAC3GsXbUvXKbX,https://api.spotify.com/v1/tracks/7cv28LXcjAC3GsXbUvXKbX,198066,3
Axel F,Harold Faltermeyer,Harold F,0.799,0.491,1,-17.105,1,0.0891,0.016,0.843,0.094,0.57,117.285,2kgqupahrJpYB4r1poTXEY,spotify:track:2kgqupahrJpYB4r1poTXEY,https://api.spotify.com/v1/tracks/2kgqupahrJpYB4r1poTXEY,180867,4
"Running In The Family - 7"" Version",Level 42,Level Best,0.816,0.647,11,-12.208,0,0.0414,0.23199999999999998,0.0,0.132,0.935,124.833,1pTqpcvO02DUSzdN85loMZ,spotify:track:1pTqpcvO02DUSzdN85loMZ,https://api.spotify.com/v1/tracks/1pTqpcvO02DUSzdN85loMZ,236560,2
Double Trouble,Lynyrd Skynyrd,Gimme Back My Bullets,0.6579999999999999,0.7909999999999999,2,-9.669,1,0.0347,0.252,0.0,0.23,0.825,95.77600000000001,5ftkCxdoFGmkXbm5zgu0lS,spotify:track:5ftkCxdoFGmkXbm5zgu0lS,https://api.spotify.com/v1/tracks/5ftkCxdoFGmkXbm5zgu0lS,170600,3
Puppy Love,Donny Osmond,Portrait Of Donny,0.414,0.6809999999999999,1,-3.992,1,0.036000000000000004,0.612,7.98e-06,0.248,0.5379999999999999,102.338,7HWH4kGaHR3ZwKNFPT4dSW,spotify:track:7HWH4kGaHR3ZwKNFPT4dSW,https://api.spotify.com/v1/tracks/7HWH4kGaHR3ZwKNFPT4dSW,184973,0
Spiders & Snakes,Jim Stafford,Jim Stafford,0.657,0.722,4,-9.014,1,0.0548,0.337,0.0006940000000000001,0.16399999999999998,0.904,163.735,1VREN3iKxfXrN6koXcXWPM,spotify:track:1VREN3iKxfXrN6koXcXWPM,https://api.spotify.com/v1/tracks/1VREN3iKxfXrN6koXcXWPM,186667,3
Three Times A Lady,Commodores,All The Great Love Songs,0.39,0.0803,8,-20.518,1,0.0306,0.8740000000000001,0.0006389999999999999,0.127,0.184,150.503,4ztwMHfPZhPoruZdBbgriM,spotify:track:4ztwMHfPZhPoruZdBbgriM,https://api.spotify.com/v1/tracks/4ztwMHfPZhPoruZdBbgriM,217427,1
Theme From Mahogany (Do You Know Where You're Going To) - Single Version,Diana Ross,Diana Ross (Expanded Edition),0.32299999999999995,0.42,0,-10.658,0,0.0291,0.5529999999999999,0.002,0.096,0.28600000000000003,139.842,10VbGCpgC4FtmYSwBLvIDX,spotify:track:10VbGCpgC4FtmYSwBLvIDX,https://api.spotify.com/v1/tracks/10VbGCpgC4FtmYSwBLvIDX,204493,1
I Only Want To Be With You,Dusty Springfield,Stay Awhile / I Only Want To Be With You,0.602,0.684,7,-8.021,1,0.028999999999999998,0.10300000000000001,0.0,0.175,0.961,133.0,31A3oqQxDLdG9HRx45z62d,spotify:track:31A3oqQxDLdG9HRx45z62d,https://api.spotify.com/v1/tracks/31A3oqQxDLdG9HRx45z62d,158200,3
Shout,Lulu,Something To Shout About,0.465,0.728,9,-11.116,1,0.0377,0.534,0.000252,0.37,0.87,143.744,0fRtV3nteuYNhpYrOEWKaD,spotify:track:0fRtV3nteuYNhpYrOEWKaD,https://api.spotify.com/v1/tracks/0fRtV3nteuYNhpYrOEWKaD,173827,3
Sunny,Bobby Hebb,Sunny,0.7140000000000001,0.33799999999999997,4,-10.994000000000002,0,0.0456,0.93,0.00644,0.389,0.667,128.385,4vju55Ag7apDL2CfotuE7Q,spotify:track:4vju55Ag7apDL2CfotuE7Q,https://api.spotify.com/v1/tracks/4vju55Ag7apDL2CfotuE7Q,165067,1
Wipe Out - Hit Version / Extended Ending,The Surfaris,The Best Of The Surfaris,0.336,0.636,0,-13.785,1,0.0374,0.385,0.909,0.414,0.521,152.423,4anUinKv803lyDD1vaSXhU,spotify:track:4anUinKv803lyDD1vaSXhU,https://api.spotify.com/v1/tracks/4anUinKv803lyDD1vaSXhU,157760,4
Sealed With A Kiss,Brian Hyland,Chronology,0.449,0.36200000000000004,5,-10.38,0,0.0279,0.743,0.0,0.132,0.6,90.822,6oM4ryXpuZmbFfBv2sEe7v,spotify:track:6oM4ryXpuZmbFfBv2sEe7v,https://api.spotify.com/v1/tracks/6oM4ryXpuZmbFfBv2sEe7v,162160,1
Space Oddity - 2015 Remaster,David Bowie,David Bowie (aka Space Oddity) [2015 Remaster],0.31,0.40299999999999997,0,-13.664000000000001,1,0.0326,0.0726,9.27e-05,0.139,0.466,134.48,72Z17vmmeQKAg8bptWvpVG,spotify:track:72Z17vmmeQKAg8bptWvpVG,https://api.spotify.com/v1/tracks/72Z17vmmeQKAg8bptWvpVG,318027,1
What's New Pussycat?,Tom Jones,What's New Pussycat,0.392,0.45299999999999996,2,-13.297,1,0.171,0.752,0.0,0.115,0.574,183.92,4HjwGX3pJKJTeOSDpT6GCo,spotify:track:4HjwGX3pJKJTeOSDpT6GCo,https://api.spotify.com/v1/tracks/4HjwGX3pJKJTeOSDpT6GCo,128800,1
Keep On Running - Mono Version,The Spencer Davis Group,The Second Album (Mono Version),0.66,0.768,9,-5.731,1,0.127,0.18899999999999997,0.0,0.225,0.737,138.3,0XXzChE5NEs2BHosMxeIe3,spotify:track:0XXzChE5NEs2BHosMxeIe3,https://api.spotify.com/v1/tracks/0XXzChE5NEs2BHosMxeIe3,166573,3
Fool for Your Loving - 2009 Remaster,Whitesnake,Slip of the Tongue (20th Anniversary Edition),0.503,0.943,9,-4.9510000000000005,0,0.0403,0.0017100000000000001,4.1e-05,0.253,0.536,125.861,0BdTZNyYnSIDmkqjxSB0ef,spotify:track:0BdTZNyYnSIDmkqjxSB0ef,https://api.spotify.com/v1/tracks/0BdTZNyYnSIDmkqjxSB0ef,248547,2
The Deeper the Love - 2019 Remaster,Whitesnake,Slip of the Tongue (2019 Remaster),0.537,0.662,9,-7.52,1,0.0286,0.000611,1.43e-06,0.0863,0.47100000000000003,104.977,63ZBSZ8zBvfGNK24BLMPAi,spotify:track:63ZBSZ8zBvfGNK24BLMPAi,https://api.spotify.com/v1/tracks/63ZBSZ8zBvfGNK24BLMPAi,259901,0
Tambourine,Eve,Tambourine,0.82,0.8540000000000001,1,-4.1530000000000005,1,0.22,0.239,0.0,0.359,0.574,102.62299999999999,1U16aNzvnlfARgjWXjKmQj,spotify:track:1U16aNzvnlfARgjWXjKmQj,https://api.spotify.com/v1/tracks/1U16aNzvnlfARgjWXjKmQj,192440,5
Who Are You,The Who,Who Are You,0.6509999999999999,0.648,9,-11.409,1,0.0501,0.262,0.0042,0.0655,0.49,156.372,23IJ5wLRhEZ9DOuia5mPiZ,spotify:track:23IJ5wLRhEZ9DOuia5mPiZ,https://api.spotify.com/v1/tracks/23IJ5wLRhEZ9DOuia5mPiZ,381627,0
Stuck In The Middle With You,Stealers Wheel,Stealers Wheel,0.82,0.575,7,-9.144,1,0.0408,0.0936,0.000135,0.109,0.9640000000000001,123.765,3Vby4nGmtbDo7HDJamOWkT,spotify:track:3Vby4nGmtbDo7HDJamOWkT,https://api.spotify.com/v1/tracks/3Vby4nGmtbDo7HDJamOWkT,208947,3
Heat Of The Moment,Asia,Asia,0.32299999999999995,0.8390000000000001,1,-7.35,1,0.0503,0.315,0.00031299999999999996,0.348,0.5429999999999999,136.232,1nmZ8yqKkfooOuYvtFctDp,spotify:track:1nmZ8yqKkfooOuYvtFctDp,https://api.spotify.com/v1/tracks/1nmZ8yqKkfooOuYvtFctDp,227627,0
Smooth Criminal,Alien Ant Farm,Anthology,0.653,0.9640000000000001,9,-4.261,0,0.0582,0.00316,0.00512,0.14400000000000002,0.87,126.928,5z6xHjCZr7a7AIcy8sPBKy,spotify:track:5z6xHjCZr7a7AIcy8sPBKy,https://api.spotify.com/v1/tracks/5z6xHjCZr7a7AIcy8sPBKy,209267,2
All Star,Smash Mouth,Astro Lounge,0.731,0.867,11,-5.881,1,0.032,0.0395,0.0,0.0861,0.7759999999999999,104.01899999999999,3cfOd4CMv2snFaKAnMdnvK,spotify:track:3cfOd4CMv2snFaKAnMdnvK,https://api.spotify.com/v1/tracks/3cfOd4CMv2snFaKAnMdnvK,200373,3
Help Yourself,Tom Jones,The Best Of ... Tom Jones,0.616,0.731,4,-7.282,1,0.0569,0.41700000000000004,0.0007160000000000001,0.725,0.909,91.444,6L8CWcj8KIdz5SMhinN4CO,spotify:track:6L8CWcj8KIdz5SMhinN4CO,https://api.spotify.com/v1/tracks/6L8CWcj8KIdz5SMhinN4CO,170893,3
What Becomes Of The Brokenhearted,Jimmy Ruffin,Sings Top Ten,0.733,0.44299999999999995,2,-12.017000000000001,0,0.0252,0.6779999999999999,0.0,0.519,0.701,97.348,0wBaPbJ2qsbGqgnGbqBDgP,spotify:track:0wBaPbJ2qsbGqgnGbqBDgP,https://api.spotify.com/v1/tracks/0wBaPbJ2qsbGqgnGbqBDgP,178440,2
For Once In My Life,Stevie Wonder,For Once In My Life,0.524,0.519,6,-11.902999999999999,1,0.043,0.195,0.0,0.523,0.847,110.12100000000001,4kP69y3GKHi9tXckfgp4bK,spotify:track:4kP69y3GKHi9tXckfgp4bK,https://api.spotify.com/v1/tracks/4kP69y3GKHi9tXckfgp4bK,169800,3
Sir Duke,Stevie Wonder,Songs In The Key Of Life,0.588,0.568,6,-9.766,1,0.0672,0.16,0.0,0.0792,0.9520000000000001,106.93799999999999,4pNiE4LCVV74vfIBaUHm1b,spotify:track:4pNiE4LCVV74vfIBaUHm1b,https://api.spotify.com/v1/tracks/4pNiE4LCVV74vfIBaUHm1b,232760,3
Midnight Rider,Joe Cocker,Classics (Vol.4),0.561,0.489,0,-18.088,1,0.0562,0.239,1.89e-05,0.0946,0.527,122.594,5YHFXwKSpbygyrvzh6DlWG,spotify:track:5YHFXwKSpbygyrvzh6DlWG,https://api.spotify.com/v1/tracks/5YHFXwKSpbygyrvzh6DlWG,243267,1
Love,Keyshia Cole,The Way It Is,0.688,0.519,5,-4.285,1,0.0283,0.064,0.0,0.1,0.318,116.714,0W4NhJhcqKCqEP2GIpDCDq,spotify:track:0W4NhJhcqKCqEP2GIpDCDq,https://api.spotify.com/v1/tracks/0W4NhJhcqKCqEP2GIpDCDq,255333,0
Realize,Colbie Caillat,Coco,0.693,0.594,1,-6.4079999999999995,1,0.0325,0.13,0.0,0.115,0.192,123.932,5OGkKx8jP0A5KSULEc6XYZ,spotify:track:5OGkKx8jP0A5KSULEc6XYZ,https://api.spotify.com/v1/tracks/5OGkKx8jP0A5KSULEc6XYZ,244107,0
It's Summer - Single Version,The Temptations,Psychedelic Shack,0.449,0.23600000000000002,7,-19.27,1,0.0295,0.9129999999999999,0.0102,0.248,0.41200000000000003,90.915,3dn3Hrn3b6T7SOSqMBMkJM,spotify:track:3dn3Hrn3b6T7SOSqMBMkJM,https://api.spotify.com/v1/tracks/3dn3Hrn3b6T7SOSqMBMkJM,155133,1
Just Seven Numbers (Can Straighten Out My Life),Four Tops,Changing Times,0.405,0.66,2,-10.538,1,0.0446,0.0809,0.00148,0.166,0.87,179.537,5uQGotQ1lAMdQa0gR4Y2Qv,spotify:track:5uQGotQ1lAMdQa0gR4Y2Qv,https://api.spotify.com/v1/tracks/5uQGotQ1lAMdQa0gR4Y2Qv,191293,0
